"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","reward_cond","responses","question_order"
"true","fullscreen","0","2469","0.0-0.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","","","","","","","","","","",""
"","instructions","1","22783","0.0-1.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","[{""page_index"":0,""viewing_time"":12961},{""page_index"":1,""viewing_time"":633.2999999970198},{""page_index"":2,""viewing_time"":273.70000000298023},{""page_index"":3,""viewing_time"":249},{""page_index"":4,""viewing_time"":937.0999999940395},{""page_index"":5,""viewing_time"":661.1000000089407},{""page_index"":6,""viewing_time"":705},{""page_index"":7,""viewing_time"":3893}]","20313.70000000298","","","","","","","","","",""
"","image-keyboard-response","2","23308","0.0-2.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","522.9000000059605","img/land9.png","74","524","1","1","false","3","0.6,0.6,0,0,0.6,0.6,0.6,0,0.6","",""
"","html-keyboard-response","3","23621","0.0-3.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","null","<img src=""img/land9.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","4","24005","0.0-5.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","383.09999999403954","img/land1.png","75","383.79999999701977","2","1","false","1","0.6,0.6,0,0,0.6,0.6,0.6,0,0.6","",""
"","html-keyboard-response","5","24321","0.0-6.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","6","24680","0.0-8.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","358.70000000298023","img/land9.png","76","359.1000000089407","3","0","false","3","0.6,0.6,0,0,0.6,0.6,0.6,0,0.6","",""
"","html-keyboard-response","7","24991","0.0-9.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","null","<img src=""img/land9.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","8","25575","0.0-11.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","583.7000000029802","img/land3.png","76","584.2000000029802","3","1","false","2","0.6,0.6,0,0,0.6,0.6,0.6,0,0.6","",""
"","html-keyboard-response","9","25880","0.0-12.0","3FIUS151DWO50Z3HQJIOVCZ7DCXGGV","AIEKCWYZTS41V","3S829FDFT2NBOHQMM1CIOU0HZYXDXL","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
